tag,step,value
val_RMSE/diurnal_sin,81265,0.0884802
val_RMSE/diurnal_sin,81719,0.0929005
val_RMSE/diurnal_sin,82173,0.0424739
val_RMSE/diurnal_sin,82627,0.0428857
val_RMSE/diurnal_sin,83081,0.108389
val_RMSE/diurnal_sin,83535,0.444711
val_RMSE/diurnal_sin,83989,0.254217
val_RMSE/diurnal_sin,84443,0.0411151
val_RMSE/diurnal_sin,84897,0.040513
val_RMSE/diurnal_sin,85351,0.130069
val_RMSE/diurnal_sin,85805,0.0408958
val_RMSE/diurnal_sin,86259,0.0963157
val_RMSE/diurnal_sin,86713,0.0413622
val_RMSE/diurnal_sin,87167,0.0403392
val_RMSE/diurnal_sin,87621,0.0987924
val_RMSE/diurnal_sin,88075,0.0404574
val_RMSE/diurnal_sin,88529,0.0466767
val_RMSE/diurnal_sin,88983,0.0407149
val_RMSE/diurnal_sin,89437,0.0402245
val_RMSE/diurnal_sin,89891,0.0407071
val_RMSE/diurnal_sin,90345,0.0843225
val_RMSE/diurnal_sin,90799,0.0396465
val_RMSE/diurnal_sin,91253,0.0455387
val_RMSE/diurnal_sin,91707,0.0672146
val_RMSE/diurnal_sin,92161,0.0402788
val_RMSE/diurnal_sin,92615,0.0397912
val_RMSE/diurnal_sin,93069,0.0396787
val_RMSE/diurnal_sin,93523,0.0390811
val_RMSE/diurnal_sin,93977,0.0436479
val_RMSE/diurnal_sin,94431,0.0424143
val_RMSE/diurnal_sin,94885,0.0535401
val_RMSE/diurnal_sin,95339,0.042567
val_RMSE/diurnal_sin,95793,0.0391647
val_RMSE/diurnal_sin,96247,0.0429703
val_RMSE/diurnal_sin,96701,0.0386982
val_RMSE/diurnal_sin,97155,0.0402354
val_RMSE/diurnal_sin,97609,0.0421517
val_RMSE/diurnal_sin,98063,0.0386517
val_RMSE/diurnal_sin,98517,0.0386296
val_RMSE/diurnal_sin,98971,0.0385143
val_RMSE/diurnal_sin,99425,0.0385166
val_RMSE/diurnal_sin,99879,0.0389396
val_RMSE/diurnal_sin,100333,0.038453
val_RMSE/diurnal_sin,100787,0.0386714
val_RMSE/diurnal_sin,101241,0.0384728
val_RMSE/diurnal_sin,101695,0.040053
val_RMSE/diurnal_sin,102149,0.0384202
val_RMSE/diurnal_sin,102603,0.038499
val_RMSE/diurnal_sin,103057,0.0384287
val_RMSE/diurnal_sin,103511,0.0385535
val_RMSE/diurnal_sin,103965,0.0383948
val_RMSE/diurnal_sin,104419,0.038387
val_RMSE/diurnal_sin,104873,0.0384508
val_RMSE/doy_cos,453,0.0539815
val_RMSE/doy_cos,907,0.0299866
val_RMSE/doy_cos,1361,0.021043
val_RMSE/doy_cos,1815,0.0161771
val_RMSE/doy_cos,2269,0.0142041
val_RMSE/doy_cos,2723,0.0209017
val_RMSE/doy_cos,3177,0.0182178
val_RMSE/doy_cos,3631,0.0181666
val_RMSE/doy_cos,4085,0.0359875
val_RMSE/doy_cos,4539,0.0471784
val_RMSE/doy_cos,4993,0.0790925
val_RMSE/doy_cos,5447,0.053155
val_RMSE/doy_cos,5901,0.403334
val_RMSE/doy_cos,6355,0.116393
val_RMSE/doy_cos,6809,0.0266441
val_RMSE/doy_cos,7263,0.0512479
val_RMSE/doy_cos,7717,0.048894
val_RMSE/doy_cos,8171,0.0615967
val_RMSE/doy_cos,8625,0.0732857
val_RMSE/doy_cos,9079,0.0617664
val_RMSE/doy_cos,9533,0.121169
val_RMSE/doy_cos,9987,0.0814516
val_RMSE/doy_cos,10441,0.101945
val_RMSE/doy_cos,10895,0.107686
val_RMSE/doy_cos,11349,0.144093
val_RMSE/doy_cos,11803,0.143257
val_RMSE/doy_cos,12257,0.172058
val_RMSE/doy_cos,12711,0.17033
val_RMSE/doy_cos,13165,0.234878
val_RMSE/doy_cos,13619,0.259538
val_RMSE/doy_cos,14073,0.225979
val_RMSE/doy_cos,14527,0.174055
val_RMSE/doy_cos,14981,0.217607
val_RMSE/doy_cos,15435,0.24998
val_RMSE/doy_cos,15889,0.286083
val_RMSE/doy_cos,16343,0.215204
val_RMSE/doy_cos,16797,0.217417
val_RMSE/doy_cos,17251,0.202371
val_RMSE/doy_cos,17705,0.189058
val_RMSE/doy_cos,18159,0.215275
val_RMSE/doy_cos,18613,0.199726
val_RMSE/doy_cos,19067,0.167764
val_RMSE/doy_cos,19521,0.202319
val_RMSE/doy_cos,19975,0.182364
val_RMSE/doy_cos,20429,0.161799
val_RMSE/doy_cos,20883,0.18819
val_RMSE/doy_cos,21337,0.212104
val_RMSE/doy_cos,21791,0.181688
val_RMSE/doy_cos,22245,1.82246
val_RMSE/doy_cos,22699,1.75717
val_RMSE/doy_cos,23153,0.629297
val_RMSE/doy_cos,23607,6.12245
val_RMSE/doy_cos,24061,4.61181
val_RMSE/doy_cos,24515,4.0735
val_RMSE/doy_cos,24969,4.26936
val_RMSE/doy_cos,25423,3.33822
val_RMSE/doy_cos,25877,3.1207
val_RMSE/doy_cos,26331,3.06986
val_RMSE/doy_cos,26785,3.05692
val_RMSE/doy_cos,27239,3.04354
val_RMSE/doy_cos,27693,3.03782
val_RMSE/doy_cos,28147,2.95712
val_RMSE/doy_cos,28601,2.74197
val_RMSE/doy_cos,29055,2.58321
val_RMSE/doy_cos,29509,2.41571
val_RMSE/doy_cos,29963,2.48544
val_RMSE/doy_cos,30417,2.56726
val_RMSE/doy_cos,30871,2.5243
val_RMSE/doy_cos,31325,2.65485
val_RMSE/doy_cos,31779,2.50876
val_RMSE/doy_cos,32233,2.51008
val_RMSE/doy_cos,32687,2.4259
val_RMSE/doy_cos,33141,2.41716
val_RMSE/doy_cos,33595,2.30213
val_RMSE/doy_cos,34049,2.25304
val_RMSE/doy_cos,34503,2.27774
val_RMSE/doy_cos,34957,2.10721
val_RMSE/doy_cos,35411,1.98422
val_RMSE/doy_cos,35865,1.72598
val_RMSE/doy_cos,36319,1.37903
val_RMSE/doy_cos,36773,0.678132
val_RMSE/doy_cos,37227,0.416274
val_RMSE/doy_cos,37681,0.224952
val_RMSE/doy_cos,38135,3.13094
val_RMSE/doy_cos,38589,2.4095
val_RMSE/doy_cos,39043,0.1063
val_RMSE/doy_cos,39497,0.0965699
val_RMSE/doy_cos,39951,0.159545
val_RMSE/doy_cos,40405,0.0578201
val_RMSE/doy_cos,40859,0.0594463
val_RMSE/doy_cos,41313,0.0591159
val_RMSE/doy_cos,41767,0.958911
val_RMSE/doy_cos,42221,8.46198
val_RMSE/doy_cos,42675,6.68591
val_RMSE/doy_cos,43129,5.68536
val_RMSE/doy_cos,43583,4.88187
val_RMSE/doy_cos,44037,3.95831
val_RMSE/doy_cos,44491,3.25526
val_RMSE/doy_cos,44945,2.34831
val_RMSE/doy_cos,45399,0.320691
val_RMSE/doy_cos,45853,0.180951
val_RMSE/doy_cos,46307,0.120437
val_RMSE/doy_cos,46761,0.100675
val_RMSE/doy_cos,47215,0.0885699
val_RMSE/doy_cos,47669,0.0798755
val_RMSE/doy_cos,48123,0.509607
val_RMSE/doy_cos,48577,0.0823524
val_RMSE/doy_cos,49031,0.404383
val_RMSE/doy_cos,49485,0.0569801
val_RMSE/doy_cos,49939,0.0563656
val_RMSE/doy_cos,50393,0.0623784
val_RMSE/doy_cos,50847,0.0572525
val_RMSE/doy_cos,51301,0.0585481
val_RMSE/doy_cos,51755,0.211853
val_RMSE/doy_cos,52209,0.481739
val_RMSE/doy_cos,52663,0.563531
val_RMSE/doy_cos,53117,0.0840509
val_RMSE/doy_cos,53571,0.201587
val_RMSE/doy_cos,54025,0.479317
val_RMSE/doy_cos,54479,0.565015
val_RMSE/doy_cos,54933,0.460568
val_RMSE/doy_cos,55387,0.0525474
val_RMSE/doy_cos,55841,0.167143
val_RMSE/doy_cos,56295,0.104628
val_RMSE/doy_cos,56749,0.0559747
val_RMSE/doy_cos,57203,0.0629315
val_RMSE/doy_cos,57657,0.118155
val_RMSE/doy_cos,58111,0.181005
val_RMSE/doy_cos,58565,0.0649498
val_RMSE/doy_cos,59019,0.0690906
val_RMSE/doy_cos,59473,0.0695771
val_RMSE/doy_cos,59927,0.848997
val_RMSE/doy_cos,60381,0.126003
val_RMSE/doy_cos,60835,0.107345
val_RMSE/doy_cos,61289,0.0606852
val_RMSE/doy_cos,61743,0.0492436
val_RMSE/doy_cos,62197,2.85648
val_RMSE/doy_cos,62651,0.0784369
val_RMSE/doy_cos,63105,0.0576511
val_RMSE/doy_cos,63559,0.0522218
val_RMSE/doy_cos,64013,0.138755
val_RMSE/doy_cos,64467,0.289772
val_RMSE/doy_cos,64921,0.478614
val_RMSE/doy_cos,65375,0.112384
val_RMSE/doy_cos,65829,0.0510103
val_RMSE/doy_cos,66283,0.137886
val_RMSE/doy_cos,66737,0.0486234
val_RMSE/doy_cos,67191,0.0551713
val_RMSE/doy_cos,67645,0.0454604
val_RMSE/doy_cos,68099,0.0831154
val_RMSE/doy_cos,68553,0.0869446
val_RMSE/doy_cos,69007,0.0604181
val_RMSE/doy_cos,69461,0.0757728
val_RMSE/doy_cos,69915,0.0504628
val_RMSE/doy_cos,70369,0.0861846
val_RMSE/doy_cos,70823,0.249355
val_RMSE/doy_cos,71277,0.0510014
val_RMSE/doy_cos,71731,0.0389103
val_RMSE/doy_cos,72185,0.195841
val_RMSE/doy_cos,72639,0.0644791
val_RMSE/doy_cos,73093,0.0408243
val_RMSE/doy_cos,73547,0.0419083
val_RMSE/doy_cos,74001,0.893346
val_RMSE/doy_cos,74455,0.0490961
val_RMSE/doy_cos,74909,0.398984
val_RMSE/doy_cos,75363,0.0476544
val_RMSE/doy_cos,75817,0.0470448
val_RMSE/doy_cos,76271,0.0399034
val_RMSE/doy_cos,76725,0.040251
val_RMSE/doy_cos,77179,0.0375861
val_RMSE/doy_cos,77633,0.186308
val_RMSE/doy_cos,78087,0.0378876
val_RMSE/doy_cos,78541,0.627776
val_RMSE/doy_cos,78995,0.0430387
val_RMSE/doy_cos,79449,0.0386891
val_RMSE/doy_cos,79903,0.0377233
val_RMSE/doy_cos,80357,0.0405838
val_RMSE/doy_cos,80811,0.0446364
val_RMSE/doy_cos,81265,0.0545356
val_RMSE/doy_cos,81719,0.0601903
val_RMSE/doy_cos,82173,0.0378828
val_RMSE/doy_cos,82627,0.0366676
val_RMSE/doy_cos,83081,0.0770003
val_RMSE/doy_cos,83535,0.301618
val_RMSE/doy_cos,83989,0.224122
val_RMSE/doy_cos,84443,0.0357066
val_RMSE/doy_cos,84897,0.0345308
val_RMSE/doy_cos,85351,0.108546
val_RMSE/doy_cos,85805,0.0362717
val_RMSE/doy_cos,86259,0.0884016
val_RMSE/doy_cos,86713,0.0398539
val_RMSE/doy_cos,87167,0.0362835
val_RMSE/doy_cos,87621,0.0548039
val_RMSE/doy_cos,88075,0.0366385
val_RMSE/doy_cos,88529,0.0447531
val_RMSE/doy_cos,88983,0.0363443
val_RMSE/doy_cos,89437,0.0368925
val_RMSE/doy_cos,89891,0.0367072
val_RMSE/doy_cos,90345,0.0745336
val_RMSE/doy_cos,90799,0.0343353
val_RMSE/doy_cos,91253,0.0407294
val_RMSE/doy_cos,91707,0.0682888
val_RMSE/doy_cos,92161,0.0336498
val_RMSE/doy_cos,92615,0.0340305
val_RMSE/doy_cos,93069,0.033229
val_RMSE/doy_cos,93523,0.0332071
val_RMSE/doy_cos,93977,0.0342551
val_RMSE/doy_cos,94431,0.0344072
val_RMSE/doy_cos,94885,0.0384152
val_RMSE/doy_cos,95339,0.033723
val_RMSE/doy_cos,95793,0.0327343
val_RMSE/doy_cos,96247,0.0339957
val_RMSE/doy_cos,96701,0.0323407
val_RMSE/doy_cos,97155,0.0340718
val_RMSE/doy_cos,97609,0.032545
val_RMSE/doy_cos,98063,0.031964
val_RMSE/doy_cos,98517,0.0320313
val_RMSE/doy_cos,98971,0.0320033
val_RMSE/doy_cos,99425,0.0318624
val_RMSE/doy_cos,99879,0.0347729
val_RMSE/doy_cos,100333,0.031828
val_RMSE/doy_cos,100787,0.0319009
val_RMSE/doy_cos,101241,0.0317781
val_RMSE/doy_cos,101695,0.0384323
val_RMSE/doy_cos,102149,0.0317661
val_RMSE/doy_cos,102603,0.0317559
val_RMSE/doy_cos,103057,0.0317355
val_RMSE/doy_cos,103511,0.0317646
val_RMSE/doy_cos,103965,0.0317289
val_RMSE/doy_cos,104419,0.0317234
val_RMSE/doy_cos,104873,0.0317484
val_RMSE/doy_sin,453,0.0261633
val_RMSE/doy_sin,907,0.0172646
val_RMSE/doy_sin,1361,0.0158537
val_RMSE/doy_sin,1815,0.0171997
val_RMSE/doy_sin,2269,0.010482
val_RMSE/doy_sin,2723,0.0162998
val_RMSE/doy_sin,3177,0.0107717
val_RMSE/doy_sin,3631,0.0129076
val_RMSE/doy_sin,4085,0.022021
val_RMSE/doy_sin,4539,0.0383857
val_RMSE/doy_sin,4993,0.0480256
val_RMSE/doy_sin,5447,0.0312687
val_RMSE/doy_sin,5901,0.211519
val_RMSE/doy_sin,6355,0.0548609
val_RMSE/doy_sin,6809,0.0185626
val_RMSE/doy_sin,7263,0.0300581
val_RMSE/doy_sin,7717,0.0493794
val_RMSE/doy_sin,8171,0.0677026
val_RMSE/doy_sin,8625,0.0924782
val_RMSE/doy_sin,9079,0.0882718
val_RMSE/doy_sin,9533,0.119129
val_RMSE/doy_sin,9987,0.160542
val_RMSE/doy_sin,10441,0.160993
val_RMSE/doy_sin,10895,0.151511
val_RMSE/doy_sin,11349,0.129833
val_RMSE/doy_sin,11803,0.0917661
val_RMSE/doy_sin,12257,0.0892949
val_RMSE/doy_sin,12711,0.092445
val_RMSE/doy_sin,13165,0.125642
val_RMSE/doy_sin,13619,0.112543
val_RMSE/doy_sin,14073,0.130412
val_RMSE/doy_sin,14527,0.108341
val_RMSE/doy_sin,14981,0.0914005
val_RMSE/doy_sin,15435,0.112805
val_RMSE/doy_sin,15889,0.13011
val_RMSE/doy_sin,16343,0.0993738
val_RMSE/doy_sin,16797,0.07184
val_RMSE/doy_sin,17251,0.0869067
val_RMSE/doy_sin,17705,0.122487
val_RMSE/doy_sin,18159,0.0882105
val_RMSE/doy_sin,18613,0.112255
val_RMSE/doy_sin,19067,0.0994608
val_RMSE/doy_sin,19521,0.096777
val_RMSE/doy_sin,19975,0.0804533
val_RMSE/doy_sin,20429,0.141784
val_RMSE/doy_sin,20883,0.116013
val_RMSE/doy_sin,21337,0.129283
val_RMSE/doy_sin,21791,0.0878981
val_RMSE/doy_sin,22245,0.918401
val_RMSE/doy_sin,22699,0.794597
val_RMSE/doy_sin,23153,0.372534
val_RMSE/doy_sin,23607,3.42631
val_RMSE/doy_sin,24061,2.57204
val_RMSE/doy_sin,24515,2.26344
val_RMSE/doy_sin,24969,2.37761
val_RMSE/doy_sin,25423,1.85543
val_RMSE/doy_sin,25877,1.72891
val_RMSE/doy_sin,26331,1.69282
val_RMSE/doy_sin,26785,1.6883
val_RMSE/doy_sin,27239,1.67996
val_RMSE/doy_sin,27693,1.67508
val_RMSE/doy_sin,28147,1.63593
val_RMSE/doy_sin,28601,1.51823
val_RMSE/doy_sin,29055,1.42637
val_RMSE/doy_sin,29509,1.32592
val_RMSE/doy_sin,29963,1.37109
val_RMSE/doy_sin,30417,1.42033
val_RMSE/doy_sin,30871,1.39828
val_RMSE/doy_sin,31325,1.47434
val_RMSE/doy_sin,31779,1.39596
val_RMSE/doy_sin,32233,1.4027
val_RMSE/doy_sin,32687,1.3462
val_RMSE/doy_sin,33141,1.34188
val_RMSE/doy_sin,33595,1.28481
val_RMSE/doy_sin,34049,1.26165
val_RMSE/doy_sin,34503,1.27851
val_RMSE/doy_sin,34957,1.18474
val_RMSE/doy_sin,35411,1.1145
val_RMSE/doy_sin,35865,0.972709
val_RMSE/doy_sin,36319,0.782945
val_RMSE/doy_sin,36773,0.405806
val_RMSE/doy_sin,37227,0.264058
val_RMSE/doy_sin,37681,0.154396
val_RMSE/doy_sin,38135,1.58543
val_RMSE/doy_sin,38589,1.37045
val_RMSE/doy_sin,39043,0.0780401
val_RMSE/doy_sin,39497,0.0670758
val_RMSE/doy_sin,39951,0.0654742
val_RMSE/doy_sin,40405,0.0447342
val_RMSE/doy_sin,40859,0.0447661
val_RMSE/doy_sin,41313,0.0463894
val_RMSE/doy_sin,41767,0.528197
val_RMSE/doy_sin,42221,5.00316
val_RMSE/doy_sin,42675,3.9977
val_RMSE/doy_sin,43129,3.4176
val_RMSE/doy_sin,43583,2.93829
val_RMSE/doy_sin,44037,2.39494
val_RMSE/doy_sin,44491,1.96785
val_RMSE/doy_sin,44945,1.43009
val_RMSE/doy_sin,45399,0.175966
val_RMSE/doy_sin,45853,0.107634
val_RMSE/doy_sin,46307,0.075467
val_RMSE/doy_sin,46761,0.0530468
val_RMSE/doy_sin,47215,0.0508094
val_RMSE/doy_sin,47669,0.0486101
val_RMSE/doy_sin,48123,0.282867
val_RMSE/doy_sin,48577,0.0443592
val_RMSE/doy_sin,49031,0.210709
val_RMSE/doy_sin,49485,0.0362943
val_RMSE/doy_sin,49939,0.0387228
val_RMSE/doy_sin,50393,0.0376011
val_RMSE/doy_sin,50847,0.0371299
val_RMSE/doy_sin,51301,0.0354716
val_RMSE/doy_sin,51755,0.0962553
val_RMSE/doy_sin,52209,0.283677
val_RMSE/doy_sin,52663,0.365491
val_RMSE/doy_sin,53117,0.0333443
val_RMSE/doy_sin,53571,0.11602
val_RMSE/doy_sin,54025,0.264106
val_RMSE/doy_sin,54479,0.346015
val_RMSE/doy_sin,54933,0.112038
val_RMSE/doy_sin,55387,0.0289083
val_RMSE/doy_sin,55841,0.0716597
val_RMSE/doy_sin,56295,0.060434
val_RMSE/doy_sin,56749,0.0273799
val_RMSE/doy_sin,57203,0.0341611
val_RMSE/doy_sin,57657,0.0645672
val_RMSE/doy_sin,58111,0.127018
val_RMSE/doy_sin,58565,0.0400898
val_RMSE/doy_sin,59019,0.0319274
val_RMSE/doy_sin,59473,0.0880326
val_RMSE/doy_sin,59927,0.41039
val_RMSE/doy_sin,60381,0.0732411
val_RMSE/doy_sin,60835,0.0473654
val_RMSE/doy_sin,61289,0.0309549
val_RMSE/doy_sin,61743,0.0231019
val_RMSE/doy_sin,62197,1.95834
val_RMSE/doy_sin,62651,0.0408644
val_RMSE/doy_sin,63105,0.0253982
val_RMSE/doy_sin,63559,0.0230605
val_RMSE/doy_sin,64013,0.0734223
val_RMSE/doy_sin,64467,0.109397
val_RMSE/doy_sin,64921,0.234667
val_RMSE/doy_sin,65375,0.0484869
val_RMSE/doy_sin,65829,0.0251675
val_RMSE/doy_sin,66283,0.0934883
val_RMSE/doy_sin,66737,0.0225108
val_RMSE/doy_sin,67191,0.0235925
val_RMSE/doy_sin,67645,0.0220682
val_RMSE/doy_sin,68099,0.0527446
val_RMSE/doy_sin,68553,0.0492999
val_RMSE/doy_sin,69007,0.0269867
val_RMSE/doy_sin,69461,0.0362756
val_RMSE/doy_sin,69915,0.0275056
val_RMSE/doy_sin,70369,0.0486084
val_RMSE/doy_sin,70823,0.111829
val_RMSE/doy_sin,71277,0.0274823
val_RMSE/doy_sin,71731,0.0206024
val_RMSE/doy_sin,72185,0.0976976
val_RMSE/doy_sin,72639,0.0280776
val_RMSE/doy_sin,73093,0.0210045
val_RMSE/doy_sin,73547,0.0219673
val_RMSE/doy_sin,74001,0.534688
val_RMSE/doy_sin,74455,0.0241566
val_RMSE/doy_sin,74909,0.261416
val_RMSE/doy_sin,75363,0.0221505
val_RMSE/doy_sin,75817,0.0259499
val_RMSE/doy_sin,76271,0.0205022
val_RMSE/doy_sin,76725,0.0200092
val_RMSE/doy_sin,77179,0.0204732
val_RMSE/doy_sin,77633,0.0872405
val_RMSE/doy_sin,78087,0.0198452
val_RMSE/doy_sin,78541,0.372604
val_RMSE/doy_sin,78995,0.0233154
val_RMSE/doy_sin,79449,0.0195541
val_RMSE/doy_sin,79903,0.0194724
val_RMSE/doy_sin,80357,0.0217458
val_RMSE/doy_sin,80811,0.0276057
val_RMSE/doy_sin,81265,0.0215125
val_RMSE/doy_sin,81719,0.0429774
val_RMSE/doy_sin,82173,0.020204
val_RMSE/doy_sin,82627,0.0198455
val_RMSE/doy_sin,83081,0.0425256
val_RMSE/doy_sin,83535,0.145945
val_RMSE/doy_sin,83989,0.119342
val_RMSE/doy_sin,84443,0.0192959
val_RMSE/doy_sin,84897,0.0195126
val_RMSE/doy_sin,85351,0.0575821
val_RMSE/doy_sin,85805,0.0195225
val_RMSE/doy_sin,86259,0.0517
val_RMSE/doy_sin,86713,0.0210389
val_RMSE/doy_sin,87167,0.0195267
val_RMSE/doy_sin,87621,0.0306371
val_RMSE/doy_sin,88075,0.0191867
val_RMSE/doy_sin,88529,0.0213114
val_RMSE/doy_sin,88983,0.0190876
val_RMSE/doy_sin,89437,0.0188039
val_RMSE/doy_sin,89891,0.0190368
val_RMSE/doy_sin,90345,0.0308995
val_RMSE/doy_sin,90799,0.0185142
val_RMSE/doy_sin,91253,0.0203878
val_RMSE/doy_sin,91707,0.03551
val_RMSE/doy_sin,92161,0.0185718
val_RMSE/doy_sin,92615,0.0186403
val_RMSE/doy_sin,93069,0.0184988
val_RMSE/doy_sin,93523,0.0182772
val_RMSE/doy_sin,93977,0.0195558
val_RMSE/doy_sin,94431,0.0186994
val_RMSE/doy_sin,94885,0.0195098
val_RMSE/doy_sin,95339,0.0184217
val_RMSE/doy_sin,95793,0.0183638
val_RMSE/doy_sin,96247,0.0191669
val_RMSE/doy_sin,96701,0.0180474
val_RMSE/doy_sin,97155,0.0186962
val_RMSE/doy_sin,97609,0.0189372
val_RMSE/doy_sin,98063,0.017984
val_RMSE/doy_sin,98517,0.0179672
val_RMSE/doy_sin,98971,0.0178725
val_RMSE/doy_sin,99425,0.0179172
val_RMSE/doy_sin,99879,0.0180284
val_RMSE/doy_sin,100333,0.0178362
val_RMSE/doy_sin,100787,0.0178761
val_RMSE/doy_sin,101241,0.0178294
val_RMSE/doy_sin,101695,0.0205982
val_RMSE/doy_sin,102149,0.0178313
val_RMSE/doy_sin,102603,0.0177953
val_RMSE/doy_sin,103057,0.0178046
val_RMSE/doy_sin,103511,0.0178491
val_RMSE/doy_sin,103965,0.017777
val_RMSE/doy_sin,104419,0.0178009
val_RMSE/doy_sin,104873,0.0178217
val_RMSE/f,453,2.35079e-06
val_RMSE/f,907,1.74913e-06
val_RMSE/f,1361,1.26276e-06
val_RMSE/f,1815,1.14127e-06
val_RMSE/f,2269,9.78312e-07
val_RMSE/f,2723,1.50239e-06
val_RMSE/f,3177,1.08767e-06
val_RMSE/f,3631,1.22739e-06
val_RMSE/f,4085,1.74142e-06
val_RMSE/f,4539,2.6853e-06
val_RMSE/f,4993,8.05638e-06
val_RMSE/f,5447,2.38036e-06
val_RMSE/f,5901,2.28907e-05
val_RMSE/f,6355,7.88378e-06
val_RMSE/f,6809,1.65987e-06
val_RMSE/f,7263,2.90233e-06
val_RMSE/f,7717,1.69824e-06
val_RMSE/f,8171,2.52508e-06
val_RMSE/f,8625,3.32247e-06
val_RMSE/f,9079,2.64393e-06
val_RMSE/f,9533,4.49895e-06
val_RMSE/f,9987,4.3314e-06
val_RMSE/f,10441,3.2947e-06
val_RMSE/f,10895,2.82248e-06
val_RMSE/f,11349,3.0695e-06
val_RMSE/f,11803,3.39322e-06
val_RMSE/f,12257,3.57862e-06
val_RMSE/f,12711,4.42076e-06
val_RMSE/f,13165,7.84697e-06
val_RMSE/f,13619,9.29747e-06
val_RMSE/f,14073,8.31895e-06
val_RMSE/f,14527,7.15694e-06
val_RMSE/f,14981,7.00729e-06
val_RMSE/f,15435,8.01032e-06
val_RMSE/f,15889,9.83481e-06
val_RMSE/f,16343,5.77162e-06
val_RMSE/f,16797,4.39918e-06
val_RMSE/f,17251,4.99474e-06
val_RMSE/f,17705,4.82916e-06
val_RMSE/f,18159,4.13638e-06
val_RMSE/f,18613,4.02559e-06
val_RMSE/f,19067,3.94027e-06
val_RMSE/f,19521,5.34638e-06
val_RMSE/f,19975,4.46548e-06
val_RMSE/f,20429,4.8396e-06
val_RMSE/f,20883,3.96055e-06
val_RMSE/f,21337,2.01637e-05
val_RMSE/f,21791,8.72718e-06
val_RMSE/f,22245,0.000101196
val_RMSE/f,22699,9.46563e-05
val_RMSE/f,23153,3.64679e-05
val_RMSE/f,23607,0.000348083
val_RMSE/f,24061,0.00026153
val_RMSE/f,24515,0.000230746
val_RMSE/f,24969,0.000242126
val_RMSE/f,25423,0.000188623
val_RMSE/f,25877,0.000176253
val_RMSE/f,26331,0.000172803
val_RMSE/f,26785,0.000172447
val_RMSE/f,27239,0.000171054
val_RMSE/f,27693,0.000170847
val_RMSE/f,28147,0.000166563
val_RMSE/f,28601,0.000154714
val_RMSE/f,29055,0.000145702
val_RMSE/f,29509,0.000136062
val_RMSE/f,29963,0.000140137
val_RMSE/f,30417,0.000144974
val_RMSE/f,30871,0.000142683
val_RMSE/f,31325,0.000150451
val_RMSE/f,31779,0.000141853
val_RMSE/f,32233,0.000141879
val_RMSE/f,32687,0.000137261
val_RMSE/f,33141,0.000136366
val_RMSE/f,33595,0.000129564
val_RMSE/f,34049,0.000126553
val_RMSE/f,34503,0.000128285
val_RMSE/f,34957,0.000118832
val_RMSE/f,35411,0.000111873
val_RMSE/f,35865,9.71504e-05
val_RMSE/f,36319,7.75143e-05
val_RMSE/f,36773,3.69312e-05
val_RMSE/f,37227,2.22669e-05
val_RMSE/f,37681,1.10976e-05
val_RMSE/f,38135,0.000180653
val_RMSE/f,38589,0.000141484
val_RMSE/f,39043,5.69746e-06
val_RMSE/f,39497,4.83916e-06
val_RMSE/f,39951,9.24019e-06
val_RMSE/f,40405,2.57117e-06
val_RMSE/f,40859,2.54644e-06
val_RMSE/f,41313,2.99162e-06
val_RMSE/f,41767,5.30538e-05
val_RMSE/f,42221,0.000478901
val_RMSE/f,42675,0.000378969
val_RMSE/f,43129,0.000322287
val_RMSE/f,43583,0.000275751
val_RMSE/f,44037,0.000223162
val_RMSE/f,44491,0.00018373
val_RMSE/f,44945,0.000134399
val_RMSE/f,45399,2.00973e-05
val_RMSE/f,45853,9.34921e-06
val_RMSE/f,46307,5.72881e-06
val_RMSE/f,46761,4.25117e-06
val_RMSE/f,47215,3.59843e-06
val_RMSE/f,47669,3.17946e-06
val_RMSE/f,48123,3.03076e-05
val_RMSE/f,48577,3.9796e-06
val_RMSE/f,49031,1.94606e-05
val_RMSE/f,49485,2.37134e-06
val_RMSE/f,49939,2.48695e-06
val_RMSE/f,50393,2.28707e-06
val_RMSE/f,50847,2.14241e-06
val_RMSE/f,51301,2.78222e-06
val_RMSE/f,51755,1.33679e-05
val_RMSE/f,52209,2.69521e-05
val_RMSE/f,52663,2.32728e-05
val_RMSE/f,53117,4.30226e-06
val_RMSE/f,53571,9.04149e-06
val_RMSE/f,54025,2.66331e-05
val_RMSE/f,54479,3.54871e-05
val_RMSE/f,54933,3.45476e-05
val_RMSE/f,55387,2.22916e-06
val_RMSE/f,55841,1.11377e-05
val_RMSE/f,56295,6.07824e-06
val_RMSE/f,56749,2.80949e-06
val_RMSE/f,57203,2.75113e-06
val_RMSE/f,57657,6.06815e-06
val_RMSE/f,58111,1.29236e-05
val_RMSE/f,58565,4.48131e-06
val_RMSE/f,59019,4.62329e-06
val_RMSE/f,59473,6.90265e-06
val_RMSE/f,59927,7.16342e-05
val_RMSE/f,60381,7.11083e-06
val_RMSE/f,60835,4.6362e-06
val_RMSE/f,61289,2.88174e-06
val_RMSE/f,61743,2.16092e-06
val_RMSE/f,62197,0.000174933
val_RMSE/f,62651,4.00689e-06
val_RMSE/f,63105,2.30303e-06
val_RMSE/f,63559,2.09556e-06
val_RMSE/f,64013,9.0897e-06
val_RMSE/f,64467,2.65145e-05
val_RMSE/f,64921,2.6226e-05
